조회기간 : 2019-12-01 00:00:00 ~ 2020-11-30 23:59:59
조회선박 척수 : 1
MMSI,일시,위도,경도,SOG,COG,Heading,항차번호
440503900,2019-12-06 10:13:16,35.9844333333333,126.634533333333,12.5,262.5,511,3
440503900,2019-12-06 10:13:22,35.9843833333333,126.634133333333,12.7,263.9,511,3
440503900,2019-12-06 10:13:28,35.98435,126.633633333333,12.6,262.6,511,3
440503900,2019-12-06 10:13:34,35.9843,126.6332,12.5,264.2,511,3
440503900,2019-12-06 10:13:40,35.9842833333333,126.632883333333,12.6,265.1,511,3
440503900,2019-12-06 10:13:47,35.9842333333333,126.632316666667,12.6,264.7,511,3
440503900,2019-12-06 10:13:52,35.9842,126.631983333333,12.6,263.5,511,3
440503900,2019-12-06 10:13:58,35.98415,126.631483333333,12.6,263.1,511,3
440503900,2019-12-06 10:14:04,35.9841166666667,126.631066666667,12.6,264.1,511,3
440503900,2019-12-06 10:14:11,35.9840833333333,126.630666666667,12.6,265,511,3
440503900,2019-12-06 10:14:16,35.98405,126.630233333333,12.6,265,511,3
440503900,2019-12-06 10:14:22,35.9840166666667,126.6298,12.6,264.8,511,3
440503900,2019-12-06 10:14:28,35.984,126.6294,12.6,265.2,511,3
440503900,2019-12-06 10:14:34,35.9839666666667,126.628966666667,12.7,265.4,511,3
440503900,2019-12-06 10:14:40,35.98395,126.628466666667,12.6,265.9,511,3
440503900,2019-12-06 10:16:01,35.9836,126.622616666667,12.7,268.6,511,3
440503900,2019-12-06 10:16:12,35.9836,126.621933333333,12.7,270.4,511,3
440503900,2019-12-06 10:16:20,35.9836,126.621266666667,12.8,268.4,511,3
440503900,2019-12-06 10:16:31,35.9836,126.6205,12.8,270.3,511,3
440503900,2019-12-06 10:16:40,35.9836,126.61985,12.8,268.5,511,3
440503900,2019-12-06 10:16:50,35.9835666666667,126.619066666667,12.9,265.5,511,3
440503900,2019-12-06 10:17:01,35.9835,126.6183,12.9,266.5,511,3
440503900,2019-12-06 10:18:17,35.9831833333333,126.613316666667,9.5,268.5,511,3
440503900,2019-12-06 10:18:28,35.9831666666667,126.61275,9.6,268.6,511,3
440503900,2019-12-06 10:18:36,35.9831666666667,126.612233333333,9.5,268.8,511,3
440503900,2019-12-06 10:18:46,35.98315,126.611683333333,9.5,269.8,511,3
440503900,2019-12-06 10:18:56,35.98315,126.611166666667,9.5,269.4,511,3
440503900,2019-12-06 10:19:07,35.9831333333333,126.610566666667,10.4,264.2,511,3
440503900,2019-12-06 10:20:18,35.9829666666667,126.6058,12.5,264.6,511,3
440503900,2019-12-06 10:20:27,35.9829,126.605116666667,12.7,263.9,511,3
440503900,2019-12-06 10:20:38,35.98285,126.604366666667,12.6,264.9,511,3
440503900,2019-12-06 10:20:48,35.9827833333333,126.603716666667,12.7,264.2,511,3
440503900,2019-12-06 10:20:59,35.9827333333333,126.60285,12.6,265,511,3
440503900,2019-12-06 10:21:08,35.9827,126.6022,12.6,266,511,3
440503900,2019-12-06 10:22:22,35.9822666666667,126.596666666667,13.6,260.7,511,3
440503900,2019-12-06 10:23:38,35.9813833333333,126.590566666667,14.5,264.5,511,3
440503900,2019-12-06 10:23:45,35.9813166666667,126.589866666667,14.5,262.5,511,3
440503900,2019-12-06 10:24:02,35.9812,126.588416666667,14.5,263.5,511,3
440503900,2019-12-06 10:24:08,35.98115,126.587966666667,14.4,262.2,511,3
440503900,2019-12-06 10:24:14,35.9810833333333,126.587466666667,14.4,260.3,511,3
440503900,2019-12-06 10:24:20,35.9810166666667,126.5869,14.5,259.8,511,3
