조회기간 : 2019-12-01 00:00:00 ~ 2020-11-30 23:59:59
조회선박 척수 : 1
MMSI,일시,위도,경도,SOG,COG,Heading,항차번호
440400650,2019-12-04 14:30:10,36.0344833333333,129.4351,12.8,352.5,511,1
440400650,2019-12-04 14:30:21,36.0351333333333,129.435,12.5,354.8,511,1
440400650,2019-12-04 14:30:50,36.0366166666667,129.434233333333,12.3,313.8,511,1
440400650,2019-12-04 14:31:01,36.037,129.43365,13.1,306.4,511,1
440400650,2019-12-04 14:31:10,36.0373166666667,129.433116666667,13,304.5,511,1
440400650,2019-12-04 14:31:20,36.0377,129.43245,13.1,305.7,511,1
440400650,2019-12-04 14:31:30,36.0380833333333,129.43185,13,311,511,1
440400650,2019-12-04 14:31:50,36.0389166666667,129.430866666667,13.2,319.2,511,1
440400650,2019-12-04 14:32:01,36.0394333333333,129.430366666667,12.9,324.3,511,1
440400650,2019-12-04 14:32:11,36.0399166666667,129.429916666667,12.7,320.1,511,1
440400650,2019-12-04 14:32:20,36.0403333333333,129.429466666667,13.2,317.1,511,1
440400650,2019-12-04 14:32:29,36.0407833333333,129.428966666667,13.3,312.6,511,1
440400650,2019-12-04 14:32:50,36.0416333333333,129.427783333333,13.1,308.8,511,1
440400650,2019-12-04 14:33:01,36.0420166666667,129.427216666667,13.1,307.8,511,1
440400650,2019-12-04 14:33:11,36.0423833333333,129.426533333333,13,300.6,511,1
440400650,2019-12-04 14:33:20,36.04265,129.425933333333,13.2,296.7,511,1
440400650,2019-12-04 14:33:29,36.04285,129.425316666667,12.7,286.5,511,1
440400650,2019-12-04 14:33:41,36.0429666666667,129.424433333333,12.9,272.9,511,1
440400650,2019-12-04 14:33:50,36.0429833333333,129.423833333333,13,271.8,511,1
440400650,2019-12-04 14:34:01,36.04305,129.422933333333,13.2,278.3,511,1
440400650,2019-12-04 14:34:11,36.04315,129.422283333333,13.2,282,511,1
440400650,2019-12-04 14:34:20,36.0432666666667,129.421616666667,13,282.4,511,1
440400650,2019-12-04 14:34:29,36.0434,129.420883333333,13.1,280,511,1
440400650,2019-12-04 14:34:50,36.04355,129.4194,13,273.8,511,1
440400650,2019-12-04 14:35:02,36.0435666666667,129.4185,12.8,272.5,511,1
440400650,2019-12-04 14:35:11,36.0436166666667,129.417833333333,13.2,274.7,511,1
440400650,2019-12-04 14:35:20,36.0436666666667,129.417166666667,12.6,275.3,511,1
440400650,2019-12-04 14:35:29,36.0437166666667,129.4165,11.9,277.1,511,1
440400650,2019-12-04 14:35:50,36.0439166666667,129.41515,11.1,285.7,511,1
440400650,2019-12-04 14:36:11,36.0441166666667,129.413883333333,10.7,272.5,511,1
440400650,2019-12-04 14:36:19,36.0441166666667,129.4134,10.5,268.6,511,1
440400650,2019-12-04 14:36:31,36.0441,129.412716666667,10.8,270.6,511,1
440400650,2019-12-04 14:36:50,36.04415,129.411533333333,10.9,270.5,511,1
440400650,2019-12-04 14:37:01,36.0441166666667,129.410783333333,10.7,266.8,511,1
440400650,2019-12-04 14:37:11,36.0441,129.41025,10.6,266.6,511,1
440400650,2019-12-04 14:37:20,36.0440833333333,129.4098,8.3,267.3,511,1
440400650,2019-12-04 14:37:41,36.0440666666667,129.40895,6.2,271.2,511,1
440400650,2019-12-04 14:37:49,36.0440833333333,129.40865,6,272.5,511,1
440400650,2019-12-04 14:38:01,36.0441,129.408266666667,5.9,273.2,511,1
440400650,2019-12-04 14:38:11,36.0441333333333,129.4079,5.8,275.5,511,1
440400650,2019-12-04 14:38:31,36.0441833333333,129.407283333333,5.9,279.5,511,1
440400650,2019-12-04 14:38:40,36.0442333333333,129.406916666667,5.8,281.9,511,1
440400650,2019-12-04 14:38:51,36.0443166666667,129.406483333333,8.9,282.6,511,1
440400650,2019-12-04 14:39:01,36.0444333333333,129.405883333333,10.1,283.8,511,1
440400650,2019-12-04 14:39:11,36.0445166666667,129.405333333333,11.3,278.9,511,1
440400650,2019-12-04 14:39:19,36.0446166666667,129.40465,12.2,279.1,511,1
440400650,2019-12-04 14:39:31,36.0446833333333,129.40395,12.3,275.1,511,1
440400650,2019-12-04 14:39:40,36.0447166666667,129.403316666667,12.3,271,511,1
440400650,2019-12-04 14:39:51,36.0447166666667,129.40255,12.2,268.7,511,1
440400650,2019-12-04 14:40:01,36.0446833333333,129.401833333333,12.3,267.4,511,1
440400650,2019-12-04 14:40:11,36.0446833333333,129.401066666667,12.5,269.8,511,1
440400650,2019-12-04 14:40:20,36.0447,129.400416666667,12.2,273.1,511,1
440400650,2019-12-04 14:40:30,36.0447333333333,129.399716666667,12.4,276.2,511,1
440400650,2019-12-04 14:40:40,36.0448,129.399016666667,12.5,273.7,511,1
440400650,2019-12-04 14:41:11,36.04465,129.3969,12.5,259.8,511,1
440400650,2019-12-04 14:41:20,36.0445666666667,129.3962,12.2,260.5,511,1
440400650,2019-12-04 14:41:40,36.04435,129.3948,12.6,258.5,511,1
440400650,2019-12-04 14:42:01,36.0441,129.39335,12.4,257.2,511,1
440400650,2019-12-04 14:43:01,36.0432166666667,129.389316666667,12.5,262.8,511,1
440400650,2019-12-04 14:43:11,36.0431833333333,129.3886,12.2,271.2,511,1
440400650,2019-12-04 14:43:30,36.0434333333333,129.38725,12,293.1,511,1
440400650,2019-12-04 14:43:41,36.0437333333333,129.3866,12,302.1,511,1
440400650,2019-12-04 14:43:51,36.0440833333333,129.386033333333,12.4,308.5,511,1
440400650,2019-12-04 14:44:01,36.0444333333333,129.385483333333,12.2,310.9,511,1
440400650,2019-12-04 14:44:11,36.0447833333333,129.385016666667,12.2,312.8,511,1
440400650,2019-12-04 14:44:20,36.0451333333333,129.38455,12.2,313.9,511,1
440400650,2019-12-04 14:44:30,36.04555,129.384066666667,12.2,317.4,511,1
440400650,2019-12-04 14:44:41,36.046,129.383566666667,11.9,318.2,511,1
440400650,2019-12-04 14:44:51,36.0464666666667,129.383066666667,12,319.6,511,1
440400650,2019-12-04 14:45:01,36.0468166666667,129.3827,10.9,319.6,511,1
440400650,2019-12-04 14:45:20,36.0474833333333,129.381983333333,7.2,320,511,1
440400650,2019-12-04 14:45:30,36.0477166666667,129.381766666667,6.6,320.9,511,1
440400650,2019-12-04 14:45:41,36.0479666666667,129.381516666667,6.2,322.8,511,1
440400650,2019-12-04 14:46:01,36.04845,129.38105,6.1,321.2,511,1
440400650,2019-12-04 14:46:11,36.0486333333333,129.380866666667,6.1,321.1,511,1
440400650,2019-12-04 14:46:30,36.0490833333333,129.380416666667,6,319.3,511,1
440400650,2019-12-04 14:46:41,36.0493,129.380166666667,6.9,315.9,511,1
440400650,2019-12-04 14:46:49,36.0494833333333,129.379916666667,7.3,310.1,511,1
440400650,2019-12-04 14:47:01,36.0497333333333,129.3795,7.5,301.6,511,1
440400650,2019-12-04 14:47:10,36.0499166666667,129.379083333333,7.6,296.3,511,1
440400650,2019-12-04 14:47:20,36.05005,129.378716666667,7.6,294.6,511,1
440400650,2019-12-04 14:47:30,36.0501833333333,129.37835,7.7,294.2,511,1
440400650,2019-12-04 14:47:40,36.0503333333333,129.3779,7.7,292.1,511,1
440400650,2019-12-04 14:47:50,36.05045,129.377533333333,7.7,290.5,511,1
440400650,2019-12-04 14:48:01,36.0505833333333,129.377066666667,7.7,288.2,511,1
440400650,2019-12-04 14:48:10,36.0506833333333,129.37665,7.7,285.9,511,1
440400650,2019-12-04 14:48:20,36.0507833333333,129.376216666667,7.7,284.4,511,1
440400650,2019-12-04 14:48:30,36.0508666666667,129.3758,7.7,282.8,511,1
440400650,2019-12-04 14:48:40,36.0509333333333,129.3754,7.7,280.9,511,1
440400650,2019-12-04 14:48:50,36.0509833333333,129.374966666667,7.7,274.5,511,1
440400650,2019-12-04 14:49:01,36.0509666666667,129.37445,7.5,264,511,1
440400650,2019-12-04 14:49:10,36.0509,129.374133333333,6.7,243.7,511,1
440400650,2019-12-04 14:49:30,36.0504,129.373683333333,7.3,205.2,511,1
